time,DNI,DHI,Reflected,H_sun,Temperature,WindSpeed,Int,ts,GHI,T_cell,P_DC_kW,P_AC_kW
20200320:1530,0.0,0.0,0.0,0.0,25.13,2.21,0.0,2020-03-20 15:30:00+00:00,0.0,25.13,0.0,0.0
20200320:1630,0.0,0.0,0.0,0.0,24.2,2.07,0.0,2020-03-20 16:30:00+00:00,0.0,24.2,0.0,0.0
20200320:1730,0.0,0.0,0.0,0.0,23.35,1.79,0.0,2020-03-20 17:30:00+00:00,0.0,23.35,0.0,0.0
20200320:1830,0.0,0.0,0.0,0.0,22.39,1.59,0.0,2020-03-20 18:30:00+00:00,0.0,22.39,0.0,0.0
20200320:1930,0.0,0.0,0.0,0.0,22.19,1.03,0.0,2020-03-20 19:30:00+00:00,0.0,22.19,0.0,0.0
20200320:2030,0.0,0.0,0.0,0.0,20.97,1.31,0.0,2020-03-20 20:30:00+00:00,0.0,20.97,0.0,0.0
20200320:2130,0.0,0.0,0.0,0.0,20.6,1.31,0.0,2020-03-20 21:30:00+00:00,0.0,20.6,0.0,0.0
20200320:2230,0.0,0.0,0.0,0.0,20.98,1.03,0.0,2020-03-20 22:30:00+00:00,0.0,20.98,0.0,0.0
20200320:2330,0.0,0.0,0.0,0.0,20.87,0.97,0.0,2020-03-20 23:30:00+00:00,0.0,20.87,0.0,0.0
20200321:0030,9.8,25.75,0.0,3.8,19.97,1.17,0.0,2020-03-21 00:30:00+00:00,35.55,21.080937499999997,3.6135155221874995,3.5051100565218745
20200321:0130,91.55,115.35,0.0,17.56,20.23,1.1,0.0,2020-03-21 01:30:00+00:00,206.89999999999998,26.695625,20.54265357875,19.9263739713875
20200321:0230,322.9,129.2,0.0,31.11,24.5,0.9,0.0,2020-03-21 02:30:00+00:00,452.09999999999997,38.628125,42.622264368749995,41.343596437687495
20200321:0330,536.7,132.1,0.0,44.16,28.04,1.31,0.0,2020-03-21 03:30:00+00:00,668.8000000000001,48.94,60.15534976000001,58.3506892672
20200321:0430,696.86,136.15,0.0,56.01,30.55,1.86,0.0,2020-03-21 04:30:00+00:00,833.01,56.581562500000004,72.2517419011875,70.08418964415188
20200321:0530,746.91,159.45,0.0,64.87,31.98,1.52,0.0,2020-03-21 05:30:00+00:00,906.3599999999999,60.303749999999994,77.196879123,74.88097274931
20200321:0630,683.26,211.1,0.0,66.91,32.91,1.24,0.0,2020-03-21 06:30:00+00:00,894.36,60.85875,75.966334707,73.68734466579
20200321:0730,577.9,192.5,0.0,60.68,33.23,2.07,0.0,2020-03-21 07:30:00+00:00,770.4,57.30499999999999,66.58713576,64.58952168719999
20200321:0830,466.45,191.25,0.0,49.87,33.44,1.86,0.0,2020-03-21 08:30:00+00:00,657.7,53.993125,57.76111310875001,56.02827971548751
20200321:0930,274.05,145.05,0.0,37.25,33.28,1.52,0.0,2020-03-21 09:30:00+00:00,419.1,46.376875,38.14719970875,37.0027837174875
20200321:1030,117.75,132.1,0.0,23.88,32.14,2.97,0.0,2020-03-21 10:30:00+00:00,249.85,39.9478125,23.4164213996875,22.713928757696873
20200321:1130,19.0,54.35,0.0,10.19,27.79,4.0,0.0,2020-03-21 11:30:00+00:00,73.35,30.0821875,7.1784330496874995,6.963080058196875
20200321:1230,0.0,0.0,0.0,-3.61,25.22,1.79,0.0,2020-03-21 12:30:00+00:00,0.0,25.22,0.0,0.0
20200321:1330,0.0,0.0,0.0,0.0,23.9,1.79,0.0,2020-03-21 13:30:00+00:00,0.0,23.9,0.0,0.0
20200321:1430,0.0,0.0,0.0,0.0,23.35,1.79,0.0,2020-03-21 14:30:00+00:00,0.0,23.35,0.0,0.0
20200321:1530,0.0,0.0,0.0,0.0,23.13,1.1,0.0,2020-03-21 15:30:00+00:00,0.0,23.13,0.0,0.0
20200321:1630,0.0,0.0,0.0,0.0,22.3,2.07,0.0,2020-03-21 16:30:00+00:00,0.0,22.3,0.0,0.0
20200321:1730,0.0,0.0,0.0,0.0,21.86,1.66,0.0,2020-03-21 17:30:00+00:00,0.0,21.86,0.0,0.0
20200321:1830,0.0,0.0,0.0,0.0,21.38,1.72,0.0,2020-03-21 18:30:00+00:00,0.0,21.38,0.0,0.0
20200321:1930,0.0,0.0,0.0,0.0,20.86,1.86,0.0,2020-03-21 19:30:00+00:00,0.0,20.86,0.0,0.0
20200321:2030,0.0,0.0,0.0,0.0,20.57,1.66,0.0,2020-03-21 20:30:00+00:00,0.0,20.57,0.0,0.0
20200321:2130,0.0,0.0,0.0,0.0,20.26,1.38,0.0,2020-03-21 21:30:00+00:00,0.0,20.26,0.0,0.0
20200321:2230,0.0,0.0,0.0,0.0,20.09,0.69,0.0,2020-03-21 22:30:00+00:00,0.0,20.09,0.0,0.0
20200321:2330,0.0,0.0,0.0,0.0,19.91,1.03,0.0,2020-03-21 23:30:00+00:00,0.0,19.91,0.0,0.0
20200322:0030,12.0,18.92,0.0,4.02,19.65,0.97,0.0,2020-03-22 00:30:00+00:00,30.92,20.616249999999997,3.148929131000001,3.0544612570700007
20200322:0130,94.05,93.6,0.0,17.79,20.53,0.34,0.0,2020-03-22 01:30:00+00:00,187.64999999999998,26.3940625,18.6551297521875,18.095475859621875
20200322:0230,203.1,153.5,0.0,31.36,22.31,0.48,0.0,2020-03-22 02:30:00+00:00,356.6,33.45375,34.393864955000005,33.362049006350006
20200322:0330,329.3,204.75,0.0,44.43,24.2,1.03,0.0,2020-03-22 03:30:00+00:00,534.05,40.889062499999994,49.8410673921875,48.345835370421874
20200322:0430,424.65,198.05,0.0,56.34,26.2,1.93,0.0,2020-03-22 04:30:00+00:00,622.7,45.659375,56.866871018750004,55.160864888187504
20200322:0530,432.95,217.4,0.0,65.26,27.53,1.93,0.0,2020-03-22 05:30:00+00:00,650.35,47.8534375,58.7926521071875,57.02887254397187
20200322:0630,400.15,261.6,0.0,67.29,28.63,1.59,0.0,2020-03-22 06:30:00+00:00,661.75,49.309687499999995,59.4184870046875,57.63593239454687
20200322:0730,184.15,304.2,0.0,60.94,25.59,3.52,0.0,2020-03-22 07:30:00+00:00,488.35,40.8509375,45.5838617621875,44.21634590932187
20200322:0830,375.75,190.15,0.0,50.04,25.12,2.07,0.0,2020-03-22 08:30:00+00:00,565.9,42.804375,52.35829175875,50.787543005987494
20200322:0930,271.05,167.55,0.0,37.37,26.5,1.31,0.0,2020-03-22 09:30:00+00:00,438.6,40.20625,41.05882627500001,39.827061486750004
20200322:1030,165.0,88.0,0.0,23.98,26.74,1.38,0.0,2020-03-22 10:30:00+00:00,253.0,34.646249999999995,24.274989475,23.54673979075
20200322:1130,44.85,50.95,0.0,10.28,26.35,1.52,0.0,2020-03-22 11:30:00+00:00,95.80000000000001,29.34375,9.405224875000002,9.12306812875
20200322:1230,0.0,0.0,0.0,-3.53,24.43,1.31,0.0,2020-03-22 12:30:00+00:00,0.0,24.43,0.0,0.0
20200322:1330,0.0,0.0,0.0,0.0,23.41,0.83,0.0,2020-03-22 13:30:00+00:00,0.0,23.41,0.0,0.0
20200322:1430,0.0,0.0,0.0,0.0,22.65,0.28,0.0,2020-03-22 14:30:00+00:00,0.0,22.65,0.0,0.0
20200322:1530,0.0,0.0,0.0,0.0,22.2,0.76,0.0,2020-03-22 15:30:00+00:00,0.0,22.2,0.0,0.0
20200322:1630,0.0,0.0,0.0,0.0,21.61,0.9,0.0,2020-03-22 16:30:00+00:00,0.0,21.61,0.0,0.0
20200322:1730,0.0,0.0,0.0,0.0,20.94,0.9,0.0,2020-03-22 17:30:00+00:00,0.0,20.94,0.0,0.0
20200322:1830,0.0,0.0,0.0,0.0,20.31,1.1,0.0,2020-03-22 18:30:00+00:00,0.0,20.31,0.0,0.0
20200322:1930,0.0,0.0,0.0,0.0,20.27,1.31,0.0,2020-03-22 19:30:00+00:00,0.0,20.27,0.0,0.0
20200322:2030,0.0,0.0,0.0,0.0,19.81,1.38,0.0,2020-03-22 20:30:00+00:00,0.0,19.81,0.0,0.0
20200322:2130,0.0,0.0,0.0,0.0,19.39,1.45,0.0,2020-03-22 21:30:00+00:00,0.0,19.39,0.0,0.0
20200322:2230,0.0,0.0,0.0,0.0,19.12,1.52,0.0,2020-03-22 22:30:00+00:00,0.0,19.12,0.0,0.0
20200322:2330,0.0,0.0,0.0,0.0,19.03,1.66,0.0,2020-03-22 23:30:00+00:00,0.0,19.03,0.0,0.0
20200323:0030,19.7,19.85,0.0,4.25,18.97,1.66,0.0,2020-03-23 00:30:00+00:00,39.55,20.205937499999997,4.0346341721875,3.913595147021875
20200323:0130,138.0,85.75,0.0,18.02,19.46,1.38,0.0,2020-03-23 01:30:00+00:00,223.75,26.4521875,22.2385306796875,21.571374759296873
20200323:0230,310.15,127.65,0.0,31.61,22.34,1.31,0.0,2020-03-23 02:30:00+00:00,437.79999999999995,36.021249999999995,41.753456635,40.50085293595
20200323:0330,534.35,135.1,0.0,44.71,24.66,1.45,0.0,2020-03-23 03:30:00+00:00,669.45,45.580312500000005,61.15845411468751,59.32370049124688
20200323:0430,666.0,156.2,0.0,56.67,26.49,1.17,0.0,2020-03-23 04:30:00+00:00,822.2,52.18375,72.832798715,70.64781475355
20200323:0530,724.71,175.65,0.0,65.65,28.0,1.03,0.0,2020-03-23 05:30:00+00:00,900.36,56.136250000000004,78.261789699,75.91393600803
20200323:0630,663.2,220.5,0.0,67.66,29.14,0.97,0.0,2020-03-23 06:30:00+00:00,883.7,56.755625,76.58377275875002,74.28625957598751
20200323:0730,632.6,146.05,0.0,61.2,29.93,0.97,0.0,2020-03-23 07:30:00+00:00,778.6500000000001,54.2628125,68.2950946396875,66.24624180049688
20200323:0830,460.7,161.95,0.0,50.21,30.25,0.97,0.0,2020-03-23 08:30:00+00:00,622.65,49.7078125,55.80358582968749,54.129478254796865
20200323:0930,341.9,126.35,0.0,37.49,30.25,1.1,0.0,2020-03-23 09:30:00+00:00,468.25,44.8828125,42.914746679687504,41.62730427929688
20200323:1030,140.75,86.35,0.0,24.07,30.04,1.31,0.0,2020-03-23 10:30:00+00:00,227.1,37.136874999999996,21.552360588750002,20.905789771087502
20200323:1130,46.0,39.5,0.0,10.36,28.7,1.1,0.0,2020-03-23 11:30:00+00:00,85.5,31.371875,8.321185968750001,8.0715503896875
20200323:1230,0.0,0.0,0.0,-3.44,27.98,0.55,0.0,2020-03-23 12:30:00+00:00,0.0,27.98,0.0,0.0
20200323:1330,0.0,0.0,0.0,0.0,26.44,1.93,0.0,2020-03-23 13:30:00+00:00,0.0,26.44,0.0,0.0
20200323:1430,0.0,0.0,0.0,0.0,25.45,2.14,0.0,2020-03-23 14:30:00+00:00,0.0,25.45,0.0,0.0
20200323:1530,0.0,0.0,0.0,0.0,24.56,2.14,0.0,2020-03-23 15:30:00+00:00,0.0,24.56,0.0,0.0
20200323:1630,0.0,0.0,0.0,0.0,23.95,1.86,0.0,2020-03-23 16:30:00+00:00,0.0,23.95,0.0,0.0
20200323:1730,0.0,0.0,0.0,0.0,23.43,1.72,0.0,2020-03-23 17:30:00+00:00,0.0,23.43,0.0,0.0
20200323:1830,0.0,0.0,0.0,0.0,23.06,1.79,0.0,2020-03-23 18:30:00+00:00,0.0,23.06,0.0,0.0
20200323:1930,0.0,0.0,0.0,0.0,22.79,1.79,0.0,2020-03-23 19:30:00+00:00,0.0,22.79,0.0,0.0
20200323:2030,0.0,0.0,0.0,0.0,22.32,1.59,0.0,2020-03-23 20:30:00+00:00,0.0,22.32,0.0,0.0
20200323:2130,0.0,0.0,0.0,0.0,21.83,1.24,0.0,2020-03-23 21:30:00+00:00,0.0,21.83,0.0,0.0
20200323:2230,0.0,0.0,0.0,0.0,21.56,1.03,0.0,2020-03-23 22:30:00+00:00,0.0,21.56,0.0,0.0
20200323:2330,0.0,0.0,0.0,0.0,20.83,1.31,0.0,2020-03-23 23:30:00+00:00,0.0,20.83,0.0,0.0
20200324:0030,15.8,21.02,0.0,4.48,20.51,1.45,0.0,2020-03-24 00:30:00+00:00,36.82,21.660625000000003,3.7336414307499997,3.6216321878274997
20200324:0130,119.15,92.35,0.0,18.25,21.46,1.03,0.0,2020-03-24 01:30:00+00:00,211.5,28.069375,20.87734741875,20.2510269961875
20200324:0230,249.55,144.15,0.0,31.85,24.62,1.52,0.0,2020-03-24 02:30:00+00:00,393.70000000000005,36.923125,37.398463588750005,36.276509681087504
20200324:0330,430.85,181.65,0.0,44.99,26.51,1.1,0.0,2020-03-24 03:30:00+00:00,612.5,45.650625000000005,55.93762671875,54.2594979171875
20200324:0430,627.4,153.95,0.0,57.0,28.23,0.69,0.0,2020-03-24 04:30:00+00:00,781.3499999999999,52.6471875,69.06210541968748,66.99024225709685
20200324:0530,649.7,157.6,0.0,66.04,29.64,0.55,0.0,2020-03-24 05:30:00+00:00,807.3000000000001,54.868125000000006,70.60273432875,68.4846522988875
20200324:0630,593.8,162.0,0.0,68.03,30.66,0.83,0.0,2020-03-24 06:30:00+00:00,755.8,54.27875,66.285870715,64.29729459355
20200324:0730,377.5,244.55,0.0,61.46,30.68,0.69,0.0,2020-03-24 07:30:00+00:00,622.05,50.1190625,55.6423686121875,53.97309755382187
20200324:0830,423.95,163.35,0.0,50.38,31.04,1.17,0.0,2020-03-24 08:30:00+00:00,587.3,49.393125,52.71304542874999,51.13165406588749
20200324:0930,257.4,123.7,0.0,37.61,31.08,1.52,0.0,2020-03-24 09:30:00+00:00,381.09999999999997,42.989374999999995,35.23058465875,34.173667118987495
20200324:1030,123.65,98.4,0.0,24.17,30.72,1.31,0.0,2020-03-24 10:30:00+00:00,222.05,37.6590625,21.024403172187505,20.393671077021878
20200324:1130,44.1,43.95,0.0,10.44,30.22,0.83,0.0,2020-03-24 11:30:00+00:00,88.05000000000001,32.9715625,8.510203647187502,8.254897537771877
20200324:1230,0.0,0.0,0.0,-3.36,28.86,2.0,0.0,2020-03-24 12:30:00+00:00,0.0,28.86,0.0,0.0
20200324:1330,0.0,0.0,0.0,0.0,26.65,2.41,0.0,2020-03-24 13:30:00+00:00,0.0,26.65,0.0,0.0
20200324:1430,0.0,0.0,0.0,0.0,25.35,2.21,0.0,2020-03-24 14:30:00+00:00,0.0,25.35,0.0,0.0
20200324:1530,0.0,0.0,0.0,0.0,24.34,1.86,0.0,2020-03-24 15:30:00+00:00,0.0,24.34,0.0,0.0
20200324:1630,0.0,0.0,0.0,0.0,23.62,1.66,0.0,2020-03-24 16:30:00+00:00,0.0,23.62,0.0,0.0
20200324:1730,0.0,0.0,0.0,0.0,22.95,1.59,0.0,2020-03-24 17:30:00+00:00,0.0,22.95,0.0,0.0
20200324:1830,0.0,0.0,0.0,0.0,22.26,1.31,0.0,2020-03-24 18:30:00+00:00,0.0,22.26,0.0,0.0
20200324:1930,0.0,0.0,0.0,0.0,22.5,0.69,0.0,2020-03-24 19:30:00+00:00,0.0,22.5,0.0,0.0
20200324:2030,0.0,0.0,0.0,0.0,22.24,0.69,0.0,2020-03-24 20:30:00+00:00,0.0,22.24,0.0,0.0
20200324:2130,0.0,0.0,0.0,0.0,20.85,1.17,0.0,2020-03-24 21:30:00+00:00,0.0,20.85,0.0,0.0
20200324:2230,0.0,0.0,0.0,0.0,20.26,1.38,0.0,2020-03-24 22:30:00+00:00,0.0,20.26,0.0,0.0
20200324:2330,0.0,0.0,0.0,0.0,20.3,1.1,0.0,2020-03-24 23:30:00+00:00,0.0,20.3,0.0,0.0
20200325:0030,5.45,25.6,0.0,4.7,20.62,0.55,0.0,2020-03-25 00:30:00+00:00,31.05,21.5903125,3.1494657346875,3.0549817626468747
20200325:0130,37.05,117.2,0.0,18.49,21.48,0.41,0.0,2020-03-25 01:30:00+00:00,154.25,26.3003125,15.3407592546875,14.880536477046874
20200325:0230,198.7,186.0,0.0,32.1,23.04,0.62,0.0,2020-03-25 02:30:00+00:00,384.7,35.061875,36.84426260874999,35.73893473048749
20200325:0330,455.5,160.8,0.0,45.26,25.63,0.62,0.0,2020-03-25 03:30:00+00:00,616.3,44.889375,56.48171483875,54.7872633935875
20200325:0430,662.4,148.45,0.0,57.32,28.28,0.9,0.0,2020-03-25 04:30:00+00:00,810.8499999999999,53.6190625,71.3385779321875,69.19842059422187
20200325:0530,568.15,202.95,0.0,66.43,29.93,0.62,0.0,2020-03-25 05:30:00+00:00,771.0999999999999,54.026875,67.70929820874998,65.67801926248748
20200325:0630,542.9,202.55,0.0,68.41,30.75,0.62,0.0,2020-03-25 06:30:00+00:00,745.45,54.0453125,65.4512321546875,63.48769519004688
20200325:0730,500.5,185.35,0.0,61.71,31.62,1.24,0.0,2020-03-25 07:30:00+00:00,685.85,53.0528125,60.50419098968751,58.68906525999688
20200325:0830,355.35,187.15,0.0,50.54,31.93,1.66,0.0,2020-03-25 08:30:00+00:00,542.5,48.883125,48.80822996875,47.343983069687496
20200325:0930,174.4,171.45,0.0,37.73,32.04,1.72,0.0,2020-03-25 09:30:00+00:00,345.85,42.8478125,31.992480299687507,31.03270589069688
20200325:1030,157.95,102.75,0.0,24.26,31.86,1.52,0.0,2020-03-25 10:30:00+00:00,260.7,40.006875,24.42683722875,23.6940321118875
20200325:1130,56.0,46.95,0.0,10.52,31.58,0.41,0.0,2020-03-25 11:30:00+00:00,102.95,34.7971875,9.8713794096875,9.575238027396875
20200325:1230,0.0,0.0,0.0,-3.28,30.31,1.17,0.0,2020-03-25 12:30:00+00:00,0.0,30.31,0.0,0.0
20200325:1330,0.0,0.0,0.0,0.0,28.35,2.21,0.0,2020-03-25 13:30:00+00:00,0.0,28.35,0.0,0.0
20200325:1430,0.0,0.0,0.0,0.0,26.93,2.28,0.0,2020-03-25 14:30:00+00:00,0.0,26.93,0.0,0.0
20200325:1530,0.0,0.0,0.0,0.0,26.08,2.28,0.0,2020-03-25 15:30:00+00:00,0.0,26.08,0.0,0.0
20200325:1630,0.0,0.0,0.0,0.0,25.28,2.28,0.0,2020-03-25 16:30:00+00:00,0.0,25.28,0.0,0.0
20200325:1730,0.0,0.0,0.0,0.0,24.63,2.34,0.0,2020-03-25 17:30:00+00:00,0.0,24.63,0.0,0.0
20200325:1830,0.0,0.0,0.0,0.0,24.16,2.21,0.0,2020-03-25 18:30:00+00:00,0.0,24.16,0.0,0.0
20200325:1930,0.0,0.0,0.0,0.0,24.12,1.66,0.0,2020-03-25 19:30:00+00:00,0.0,24.12,0.0,0.0
20200325:2030,0.0,0.0,0.0,0.0,23.55,1.66,0.0,2020-03-25 20:30:00+00:00,0.0,23.55,0.0,0.0
20200325:2130,0.0,0.0,0.0,0.0,23.23,1.66,0.0,2020-03-25 21:30:00+00:00,0.0,23.23,0.0,0.0
20200325:2230,0.0,0.0,0.0,0.0,22.96,1.66,0.0,2020-03-25 22:30:00+00:00,0.0,22.96,0.0,0.0
20200325:2330,0.0,0.0,0.0,0.0,22.7,1.66,0.0,2020-03-25 23:30:00+00:00,0.0,22.7,0.0,0.0
20200326:0030,16.2,25.06,0.0,4.93,22.5,1.66,0.0,2020-03-26 00:30:00+00:00,41.26,23.789375,4.14697916275,4.0225697878675
20200326:0130,74.4,115.65,0.0,18.72,23.27,1.24,0.0,2020-03-26 01:30:00+00:00,190.05,29.2090625,18.669028422187502,18.108957569521877
20200326:0230,218.45,179.5,0.0,32.34,25.26,1.66,0.0,2020-03-26 02:30:00+00:00,397.95,37.6959375,37.6730137021875,36.54282329112187
20200326:0330,544.5,135.3,0.0,45.53,27.81,1.38,0.0,2020-03-26 03:30:00+00:00,679.8,49.053749999999994,61.11226951499999,59.27890142954998
20200326:0430,619.8,166.35,0.0,57.64,30.7,1.38,0.0,2020-03-26 04:30:00+00:00,786.15,55.2671875,68.6212892296875,66.56265055279688
20200326:0530,779.96,145.9,0.0,66.82,32.36,1.31,0.0,2020-03-26 05:30:00+00:00,925.86,61.293125,78.47301186074999,76.1188215049275
20200326:0630,776.26,159.5,0.0,68.78,33.54,1.66,0.0,2020-03-26 06:30:00+00:00,935.76,62.7825,78.72675207600001,76.36494951372
20200326:0730,606.6,219.05,0.0,61.96,34.25,2.0,0.0,2020-03-26 07:30:00+00:00,825.6500000000001,60.0515625,70.41006451718751,68.29776258167188
20200326:0830,606.35,136.95,0.0,50.71,34.6,2.14,0.0,2020-03-26 08:30:00+00:00,743.3,57.828125,64.08151896875,62.1590733996875
20200326:0930,427.15,126.95,0.0,37.84,34.88,2.21,0.0,2020-03-26 09:30:00+00:00,554.1,52.19562500000001,49.080979758750004,47.608550365987504
20200326:1030,242.5,93.75,0.0,24.35,34.81,1.93,0.0,2020-03-26 10:30:00+00:00,336.25,45.3178125,30.755616929687502,29.832948421796875
20200326:1130,67.2,48.6,0.0,10.61,34.05,0.83,0.0,2020-03-26 11:30:00+00:00,115.80000000000001,37.668749999999996,10.963842675000002,10.634927394750003
20200326:1230,0.0,0.0,0.0,-3.2,32.17,0.07,0.0,2020-03-26 12:30:00+00:00,0.0,32.17,0.0,0.0
20200326:1330,0.0,0.0,0.0,0.0,30.69,0.21,0.0,2020-03-26 13:30:00+00:00,0.0,30.69,0.0,0.0
20200326:1430,0.0,0.0,0.0,0.0,28.13,1.03,0.0,2020-03-26 14:30:00+00:00,0.0,28.13,0.0,0.0
20200326:1530,0.0,0.0,0.0,0.0,25.47,2.0,0.0,2020-03-26 15:30:00+00:00,0.0,25.47,0.0,0.0
20200326:1630,0.0,0.0,0.0,0.0,24.3,2.07,0.0,2020-03-26 16:30:00+00:00,0.0,24.3,0.0,0.0
20200326:1730,0.0,0.0,0.0,0.0,24.11,1.31,0.0,2020-03-26 17:30:00+00:00,0.0,24.11,0.0,0.0
20200326:1830,0.0,0.0,0.0,0.0,25.38,0.28,0.0,2020-03-26 18:30:00+00:00,0.0,25.38,0.0,0.0
20200326:1930,0.0,0.0,0.0,0.0,22.06,1.93,0.0,2020-03-26 19:30:00+00:00,0.0,22.06,0.0,0.0
20200326:2030,0.0,0.0,0.0,0.0,21.77,2.07,0.0,2020-03-26 20:30:00+00:00,0.0,21.77,0.0,0.0
20200326:2130,0.0,0.0,0.0,0.0,21.58,2.07,0.0,2020-03-26 21:30:00+00:00,0.0,21.58,0.0,0.0
20200326:2230,0.0,0.0,0.0,0.0,21.35,2.07,0.0,2020-03-26 22:30:00+00:00,0.0,21.35,0.0,0.0
20200326:2330,0.0,0.0,0.0,0.0,21.13,2.07,0.0,2020-03-26 23:30:00+00:00,0.0,21.13,0.0,0.0
20200327:0030,28.4,20.75,0.0,5.15,20.94,2.07,0.0,2020-03-27 00:30:00+00:00,49.15,22.4759375,4.9671042221874995,4.818091095521875
20200327:0130,175.8,80.25,0.0,18.94,21.65,1.59,0.0,2020-03-27 01:30:00+00:00,256.05,29.651562499999997,25.1047663171875,24.351623327671874
20200327:0230,378.4,108.65,0.0,32.59,26.26,1.66,0.0,2020-03-27 02:30:00+00:00,487.04999999999995,41.4803125,45.333770794687496,43.97375767084687
20200327:0330,565.75,126.8,0.0,45.8,29.42,1.72,0.0,2020-03-27 03:30:00+00:00,692.55,51.0621875,61.6742654596875,59.82403749589687
20200327:0430,707.75,138.65,0.0,57.96,32.0,1.86,0.0,2020-03-27 04:30:00+00:00,846.4,58.45,72.74892639999999,70.56645860799999
20200327:0530,790.61,144.15,0.0,67.21,33.64,1.79,0.0,2020-03-27 05:30:00+00:00,934.76,62.85125,78.615629531,76.25716064506999
20200327:0630,797.71,145.55,0.0,69.15,34.7,2.0,0.0,2020-03-27 06:30:00+00:00,943.26,64.176875,78.80532877275,76.4411689095675
20200327:0730,739.05,140.9,0.0,62.2,35.25,2.14,0.0,2020-03-27 07:30:00+00:00,879.9499999999999,62.748437499999994,74.04397021718749,71.82265111067187
20200327:0830,616.4,131.1,0.0,50.86,35.71,2.21,0.0,2020-03-27 08:30:00+00:00,747.5,59.069375,64.05391971875,62.132302127187494
20200327:0930,447.85,112.7,0.0,37.95,35.92,2.21,0.0,2020-03-27 09:30:00+00:00,560.5500000000001,53.43718750000001,49.3600045096875,47.87920437439687
20200327:1030,243.65,90.9,0.0,24.44,35.82,1.93,0.0,2020-03-27 10:30:00+00:00,334.55,46.2746875,30.4656723846875,29.551702213146875
20200327:1130,67.45,48.65,0.0,10.69,35.16,0.62,0.0,2020-03-27 11:30:00+00:00,116.1,38.788124999999994,10.93766344875,10.6095335452875
20200327:1230,0.0,0.0,0.0,-3.11,33.37,1.1,0.0,2020-03-27 12:30:00+00:00,0.0,33.37,0.0,0.0
20200327:1330,0.0,0.0,0.0,0.0,31.23,1.79,0.0,2020-03-27 13:30:00+00:00,0.0,31.23,0.0,0.0
20200327:1430,0.0,0.0,0.0,0.0,29.4,1.38,0.0,2020-03-27 14:30:00+00:00,0.0,29.4,0.0,0.0
20200327:1530,0.0,0.0,0.0,0.0,27.84,1.93,0.0,2020-03-27 15:30:00+00:00,0.0,27.84,0.0,0.0
20200327:1630,0.0,0.0,0.0,0.0,26.63,1.79,0.0,2020-03-27 16:30:00+00:00,0.0,26.63,0.0,0.0
20200327:1730,0.0,0.0,0.0,0.0,25.95,1.86,0.0,2020-03-27 17:30:00+00:00,0.0,25.95,0.0,0.0
20200327:1830,0.0,0.0,0.0,0.0,25.39,2.0,0.0,2020-03-27 18:30:00+00:00,0.0,25.39,0.0,0.0
20200327:1930,0.0,0.0,0.0,0.0,24.66,1.86,0.0,2020-03-27 19:30:00+00:00,0.0,24.66,0.0,0.0
20200327:2030,0.0,0.0,0.0,0.0,24.26,1.79,0.0,2020-03-27 20:30:00+00:00,0.0,24.26,0.0,0.0
20200327:2130,0.0,0.0,0.0,0.0,23.91,1.79,0.0,2020-03-27 21:30:00+00:00,0.0,23.91,0.0,0.0
20200327:2230,0.0,0.0,0.0,0.0,23.57,1.79,0.0,2020-03-27 22:30:00+00:00,0.0,23.57,0.0,0.0
20200327:2330,0.0,0.0,0.0,0.0,23.2,1.79,0.0,2020-03-27 23:30:00+00:00,0.0,23.2,0.0,0.0
20200328:0030,27.8,21.72,0.0,5.38,22.95,1.72,0.0,2020-03-28 00:30:00+00:00,49.519999999999996,24.4975,4.962451195999998,4.813577660119998
20200328:0130,170.75,81.3,0.0,19.17,23.61,1.31,0.0,2020-03-28 01:30:00+00:00,252.05,31.486562499999998,24.518326007187497,23.782776226971873
20200328:0230,368.1,110.75,0.0,32.83,27.71,1.59,0.0,2020-03-28 02:30:00+00:00,478.85,42.674062500000005,44.3304455721875,43.00053220502188
20200328:0330,547.8,128.8,0.0,46.07,30.36,2.07,0.0,2020-03-28 03:30:00+00:00,676.5999999999999,51.50375,60.128376354999986,58.324525064349984
20200328:0430,691.2,141.5,0.0,58.28,32.2,2.28,0.0,2020-03-28 04:30:00+00:00,832.7,58.221875000000004,71.65118076875,69.50164534568749
20200328:0530,770.9,147.7,0.0,67.59,33.63,2.48,0.0,2020-03-28 05:30:00+00:00,918.5999999999999,62.33625,77.455226715,75.13156991355
20200328:0630,771.15,151.9,0.0,69.51,34.64,2.41,0.0,2020-03-28 06:30:00+00:00,923.05,63.4853125,77.3849755646875,75.06342629774687
20200328:0730,724.25,143.3,0.0,62.44,35.53,2.07,0.0,2020-03-28 07:30:00+00:00,867.55,62.6409375,73.0397339621875,70.84854194332188
20200328:0830,604.95,133.0,0.0,51.02,36.07,2.34,0.0,2020-03-28 08:30:00+00:00,737.95,59.1309375,63.2164913621875,61.31999662132187
20200328:0930,403.85,115.8,0.0,38.06,36.34,2.55,0.0,2020-03-28 09:30:00+00:00,519.65,52.579062500000006,45.9457868721875,44.56741326602187
20200328:1030,217.9,86.75,0.0,24.52,36.25,2.48,0.0,2020-03-28 10:30:00+00:00,304.65,45.7703125,27.807376204687497,26.97315491854687
20200328:1130,59.35,44.75,0.0,10.76,35.59,1.45,0.0,2020-03-28 11:30:00+00:00,104.1,38.843125,9.80475088875,9.510608362087499
